timestamp,AGUAFRESCA,ALEJANDRIA,ALTOANCHICAY,AMAIME,AMOYA,AUT_ARGOCGNA,AUT_ARGOYUMB,AUT_REFICAR,AUT_UNIBOL,AUT_YAGUARIT,BAJOANCHICAY,BARRANQUILLA3,BARRANQUILLA3_FO6,BARRANQUILLA4,BARRANQUILLA4_FO6,BARROSO,BETANIA,BIOG-TEQUENDAMA,BIOG_DJUANA,CALDERAS,CALIMA,CANA,CANDELARIA1,CANDELARIA1_FO2,CANDELARIA2,CANDELARIA2_FO2,CARTAGENA1,CARTAGENA1_FO6,CARTAGENA2,CARTAGENA2_FO6,CARTAGENA3,CARTAGENA3_FO6,CARUQUIA,CC_FLORES4,CC_FLORES4_FO2,CHIVOR,CIMARRON,COG_COLTEJER,COG_INCAUCA,COG_MANUELIT,COG_MAYAGUEZ,COG_PROENCA,COG_PROVIDEN,COG_RISARALD,CUCUANA,C_LLERAS_R,DARIO_VALENC,ELMORRO1,ELMORRO2,ELPOPAL,EL_QUIMBO,EMCALI,EMCALI_FO2,ESMERALDA,EXP_HID_1,FLORES1,FLORES1_FO2,GUADALUPE_3,GUADALUPE_4,GUAJIRA1,GUAJIRA1_CARBON,GUAJIRA2,GUAJIRA2_CARBON,GUANAQUITAS,GUATAPE,GUAVIO,HD-ANT-CHO,HD-ATLANTICO,HD-BOG-CUN,HD-BOLIVAR,HD-BOY-CAS,HD-CAUCA,HD-COR-SUC,HD-CQR,HD-GCM,HD-HTC,HD-MET-GUAV,HD-NAR-PUT,HD-NSANT,HD-SANT-ARA,HD-VALLE,INSULA,JAGUAS,LAGUN-LIMON,LA_GUACA,LA_TASAJERA,MEN_ANTIOQUIA,MEN_CAUCANAR,MEN_CHARQUITO,MEN_CQR,MEN_EMGESA,MEN_EPM,MEN_EPM_HERR,MEN_EPM_JEPI,MEN_EPM_VUEL,MEN_EPSA,MEN_HUILA,MEN_Magallo,MEN_NARPUT,MEN_NORDESTE,MEN_Naveta,MEN_TEQUEN,MEN_TOLIMA,MERILECTRICA,MIEL_I,MIEL_II,MONTANITAS,MORRO_AZUL,PAIPA1,PAIPA2,PAIPA3,PAIPA4,PAJARITO,PARAISO,PESCADERO,PLAYAS,PORCE_II,PORCE_III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC1_FO2,PROELECTRIC2,PROELECTRIC2_FO2,PROVIDENCIA,PV-ANT-CHO,PV-ATLANTICO,PV-BOG-CUN,PV-BOLIVAR,PV-BOY-CAS,PV-CAUCA,PV-COR-SUC,PV-CQR,PV-GCM,PV-HTC,PV-MET-GUAV,PV-NAR-PUT,PV-NSANT,PV-SANT-ARA,PV-VALLE,Purificacion,RIOGRANDE_1,SALTO_II,SALVAJINA,SAN_CARLOS,SAN_FRANCISCO,SNMIGUEL,SOGAMOSO,TASAJERO1,TASAJERO2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEBSAB_FO2,TERMOBOLIVAR,TERMOCENTRO,TERMOCENTRO_JA1,TERMODORADA1,TERMODORADA1_FO2,TERMONORTE,TERMOSIERRA,TERMOSIERRA_FO2,TERMOVALLE2,TERMOVALLE2_CPM2,TERMO_YOPAL1,TERMO_YOPAL2,TPIEDRAS,TRONERAS,TULUA_ALTO,TULUA_BAJO,TUNJITA,TermoCaribe1,TermoCaribe2,TermoSolo1,TermoSolo2,URRA,WN-ANT-CHO,WN-ATLANTICO,WN-BOG-CUN,WN-BOLIVAR,WN-BOY-CAS,WN-CAUCA,WN-COR-SUC,WN-CQR,WN-GCM,WN-HTC,WN-MET-GUAV,WN-NAR-PUT,WN-NSANT,WN-SANT-ARA,WN-VALLE,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,jaguey,pwcon3,rubiales
30_Q4_21,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,92.9088,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,139.352,0,0,7,299.004,0,0,65,48,0,123.609,0,128.644,7.0481,134,300,74.4,0,0,0,0,0,0,0,0,74.4,0,0,37.2,0,74.4,11.78,168.98,17.28,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,2.4145,272.412,255,204.909,97,678.51,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,68,980.865,32,11,457.944,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,336.783,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,134.909,24.718,49.3038,48.7104,54.0162,0,36.5938,0
30_Q4_22,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,92.9088,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,139.352,0,0,7,299.004,0,0,242.435,48,0,123.609,0,128.644,7.0481,134,300,74.4,0,0,0,0,0,0,0,0,74.4,0,0,37.2,0,74.4,11.78,168.98,17.28,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,50,97,678.51,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,245.784,298,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,176.033,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,123.242,24.718,49.3038,48.7104,54.0162,0,36.5938,0
30_Q4_23,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,298.839,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,142.02,0,0,14.7639,95,0,0,23.962,299.004,0,0,242.435,182.446,0,123.609,0,128.644,7.0481,134,300,74.4,0,0,0,0,0,0,0,0,74.4,0,0,37.2,0,74.4,11.78,168.98,17.28,78,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,305.282,108.117,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,183.016,72,50,97,168,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,245.784,416.776,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,336.783,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,112.471,24.718,49.3038,48.7104,54.0162,0,36.5938,0
35_Q1_0,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,908.233,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,60.716,142.02,0,0,14.7639,336.6,0,0,7,84,0,0,65,182.446,0,123.609,0,128.644,7.0481,274.755,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,8.93,41,4,78,291.815,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,255,204.909,202.538,168,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,26,245.784,298,103.937,39.6,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,130.355,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_1,5.40849,11.1286,182.477,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,480.822,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,60.716,142.02,0,0,14.7639,336.6,0,0,7,84,0,0,183.513,48,0,123.609,0,128.644,7.0481,134,707.974,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,4,78,291.815,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,204.909,170.937,168,44.5648,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,68,298,32,39.6,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,131.035,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_2,5.40849,11.1286,293.408,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,480.822,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,39.6667,60.716,142.02,0,0,14.7639,95,0,0,29.346,84,0,0,183.513,48,0,123.609,0,128.644,7.0481,134,391.439,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,4,209.728,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,41.4111,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,50,170.937,168,44.5648,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,245.784,298,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,131.929,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_3,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,480.822,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,915.99,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,39.6667,19,36,0,0,14.7639,95,0,0,29.346,84,0,0,65,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,17.28,209.728,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,41.4111,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,50,170.937,168,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,245.784,298,32,39.6,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,336.783,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,124.341,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_4,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,547.456,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,39.6667,19,36,0,0,14.7639,95,0,0,29.346,84,0,0,265.275,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,17.28,209.728,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,271.011,41.4111,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,204.909,170.937,678.51,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,245.784,298,32,39.6,382.392,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,7,0,0,0,0,336.783,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,125.307,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_5,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,480.822,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,19,36,0,0,14.7639,95,0,0,29.346,299.004,0,0,100.657,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,4,161.265,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,271.011,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,255,204.909,403.501,637.613,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,245.784,298,103.937,39.6,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,336.783,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_6,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,480.822,1.4625,1.105,5,90.8183,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,95,0,0,7,299.004,0,0,100.657,182.446,0,123.609,0,128.644,7.0481,134,1243.88,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,161.265,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,403.501,678.51,44.5648,1,0,0,0,0,3.63533,38.4987,38.4987,0,38.4987,18.3327,27.4991,38.4987,18.3327,38.4987,27.4991,9.16636,18.3327,18.3327,36.6654,38.4987,0,5,29.75,68,298,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,7,0,0,0,0,336.783,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,124.342,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_7,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,141.783,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,95,0,0,7,299.004,0,0,100.657,182.446,0,123.609,0,128.644,7.0481,134,1243.88,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,78,178.653,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,255,50,403.501,419.104,11,1,0,0,0,0,3.63533,162.804,162.804,0,162.804,77.5257,116.289,162.804,77.5257,162.804,116.289,38.7628,77.5257,77.5257,155.051,162.804,0,5,8,68,298,62.5325,11,372.752,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,7,0,0,0,0,81,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,130.436,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_8,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,51.665,0,0,0,0,14.7639,188.326,1.4625,1.105,5,66.3625,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,336.6,0,0,7,299.004,0,0,100.657,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,168.98,4,78,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,323.632,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,419.104,11,3.1,0,0,0,0,3.63533,263.251,263.251,0,263.251,125.358,188.037,263.251,125.358,263.251,188.037,62.6789,125.358,125.358,250.716,263.251,0,5,8,68,298,32,39.6,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,7,0,0,0,0,81,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,148.942,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_9,5.40849,11.1286,155.165,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,51.665,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,70.026,36,0,0,14.7639,336.6,0,0,7,84,0,0,100.657,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,78,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,419.104,44.5648,3.1,0,0,0,0,3.63533,321.747,321.747,0,321.747,153.213,229.819,321.747,153.213,321.747,229.819,76.6063,153.213,153.213,306.425,321.747,0,5,8,68,298,32,11,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,155.516,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_10,5.40849,11.1286,293.408,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,469.038,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,70.026,36,0,0,14.7639,336.6,0,0,7,84,0,0,100.657,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,4,78,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,214.752,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,419.104,11,1,0,0,0,0,3.63533,347.031,347.031,0,347.031,165.253,247.879,347.031,165.253,347.031,247.879,82.6264,165.253,165.253,330.506,347.031,0,11.78,8,68,298,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,81,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,155.345,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_11,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,51.665,0,0,0,0,14.7639,469.038,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,336.6,0,0,7,84,0,0,100.657,48,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,11.78,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,168,11,1,0,0,0,0,3.63533,357.219,357.219,0,357.219,170.104,255.157,357.219,170.104,357.219,255.157,85.0522,170.104,170.104,340.209,357.219,0,11.78,8,68,298,73.404,11,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,19.136,14.7639,14.7639,5,0,0,0,0,84.7709,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,160.398,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_12,5.40849,11.1286,293.408,14.2223,19,6.435,6.435,6.435,0.715,1.04,51.665,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,142.02,0,0,14.7639,95,0,0,7,84,0,0,265.275,182.446,0,123.609,0,128.644,7.0481,134,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,102.688,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,168,11,1,0,0,0,0,3.63533,351.507,351.507,0,351.507,167.384,251.077,351.507,167.384,351.507,251.077,83.6922,167.384,167.384,334.769,351.507,0,5,8,68,298,78.5701,11,341.495,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,168.553,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_13,5.40849,11.1286,293.408,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,70.2,36,0,0,14.7639,95,0,0,7,88.4798,0,0,65,182.446,0,123.609,0,128.644,7.0481,148.948,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,323.632,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,72,50,403.501,168,11,1,0,0,0,0,3.63533,333.811,333.811,0,333.811,158.958,238.436,333.811,158.958,333.811,238.436,79.4788,158.958,158.958,317.915,333.811,0,5,8,68,298,32,11,341.495,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,172.555,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_14,5.40849,11.1286,293.408,14.2223,19,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,70.2,142.02,0,0,14.7639,95,0,0,7,84,0,0,65,48,0,123.609,0,128.644,7.0481,553.672,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,41,4,313.648,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,72,50,97,168,11,2,0,0,0,0,3.63533,296.699,296.699,0,296.699,141.285,211.928,296.699,141.285,296.699,211.928,70.6425,141.285,141.285,282.57,296.699,0,5,8,68,298,78.5701,39.6,341.495,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,81,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,178.162,24.718,49.3038,8.11887,54.0162,0,0,0
35_Q1_15,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,206.341,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,142.02,0,0,14.7639,95,0,0,7,88.4798,0,0,65,100.429,0,123.609,0,128.644,7.0481,553.672,300,86.8,0,0,0,0,0,0,0,0,86.8,0,0,43.4,0,86.8,5,111.606,7.04,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,72,50,97,168,11,2,0,0,0,0,3.63533,231.89,231.89,0,231.89,110.424,165.636,231.89,110.424,231.89,165.636,55.212,110.424,110.424,220.848,231.89,0,5,8,68,1237.89,78.5701,11,341.495,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,185.832,24.718,49.3038,8.11887,54.0162,0,0,0
